candidate_id,ticker,company_name,category,likely_event_year,source_hint,source_url_if_known,edgar_query,confidence_level,priority,verification_status,reason_for_inclusion,fields_needed_for_partial,notes
CAND-0108-CAPITAL_RAISE_AFTER_PROCESS-RCUS,RCUS,"Arcus Biosciences, Inc.",CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=RCUS+%22Arcus+Biosciences%2C+Inc.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"RCUS appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0109-COMPLETED_DEAL-REPL,REPL,"Replimune Group, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=REPL+%22Replimune+Group%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"REPL appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0110-REVERSE_MERGER-RVNC,RVNC,"Revance Therapeutics, Inc.",REVERSE_MERGER,2018-2024,EDGAR 8-K reverse merger and strategic alternatives follow-up search,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=RVNC+%22Revance+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+%22reverse+merger%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"RVNC appears in the local biotech scanner universe; row is a category-specific EDGAR search target for REVERSE_MERGER, not verified evidence",sa_8k_url|reverse_merger_8k_url|counterparty|deal_structure|outcome_date|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0111-COMPLETED_DEAL-RYTM,RYTM,"Rhythm Pharmaceuticals, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=RYTM+%22Rhythm+Pharmaceuticals%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"RYTM appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0112-CAPITAL_RAISE_AFTER_PROCESS-RZLT,RZLT,"Rezolute, Inc.",CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=RZLT+%22Rezolute%2C+Inc.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"RZLT appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0113-ACTIVIST_13D_NO_DEAL-SRPT,SRPT,"Sarepta Therapeutics, Inc.",ACTIVIST_13D_NO_DEAL,2018-2024,EDGAR SC 13D search; WhaleWisdom / 13D Monitor cross-check; source_queries.md Section 1B,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=SRPT+%22Sarepta+Therapeutics%2C+Inc.%22+%22Item+4%22+%22board+representation%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"SRPT appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ACTIVIST_13D_NO_DEAL, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|item4_intent|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0114-SALE_PRESSURE_13D-STRO,STRO,"Sutro Biopharma, Inc.",SALE_PRESSURE_13D,2018-2024,EDGAR SC 13D Item 4 sale-process phrase search; source_queries.md Section 1B,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=STRO+%22Sutro+Biopharma%2C+Inc.%22+%22Item+4%22+%22sale+of+the+company%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"STRO appears in the local biotech scanner universe; row is a category-specific EDGAR search target for SALE_PRESSURE_13D, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|sale_pressure_excerpt|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0115-GOVERNANCE_ONLY_13D-SUPN,SUPN,"Supernus Pharmaceuticals, Inc.",GOVERNANCE_ONLY_13D,2018-2024,EDGAR SC 13D Item 4 governance phrase search; item4_parser governance-only calibration queue,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=SUPN+%22Supernus+Pharmaceuticals%2C+Inc.%22+%22Item+4%22+%22board+of+directors%22+%22governance%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"SUPN appears in the local biotech scanner universe; row is a category-specific EDGAR search target for GOVERNANCE_ONLY_13D, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|governance_only_classification|outcome_check,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0116-ROFR_ROFN_CASE-TARA,TARA,"Protara Therapeutics, Inc.",ROFR_ROFN_CASE,2018-2024,EDGAR 8-K and 10-K ROFR/ROFN search; source_queries.md Section 1C,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=TARA+%22Protara+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22&forms=8-K%2C10-K%2C10-Q&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"TARA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ROFR_ROFN_CASE, not verified evidence",agreement_8k_url|exhibit_url|observation_date|rights_holder|rofr_scope|excerpt|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0117-ASSET_SALE-TCMD,TCMD,"Tactile Systems Technology, Inc.",ASSET_SALE,2018-2024,EDGAR 8-K asset purchase agreement search; source_queries.md Section 1E,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=TCMD+%22Tactile+Systems+Technology%2C+Inc.%22+%22asset+purchase+agreement%22+%22program%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"TCMD appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ASSET_SALE, not verified evidence",asset_sale_8k_url|asset_description|buyer|consideration|retained_company_status|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0118-CAPITAL_RAISE_AFTER_PROCESS-TVTX,TVTX,"Travere Therapeutics, Inc.",CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=TVTX+%22Travere+Therapeutics%2C+Inc.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"TVTX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0119-BANKRUPTCY_OR_WIND_DOWN-VERA,VERA,"Vera Therapeutics, Inc.",BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=VERA+%22Vera+Therapeutics%2C+Inc.%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"VERA appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0120-REVERSE_MERGER-VIR,VIR,"Vir Biotechnology, Inc.",REVERSE_MERGER,2018-2024,EDGAR 8-K reverse merger and strategic alternatives follow-up search,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=VIR+%22Vir+Biotechnology%2C+Inc.%22+%22strategic+alternatives%22+%22reverse+merger%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"VIR appears in the local biotech scanner universe; row is a category-specific EDGAR search target for REVERSE_MERGER, not verified evidence",sa_8k_url|reverse_merger_8k_url|counterparty|deal_structure|outcome_date|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0121-COMPLETED_DEAL-XENE,XENE,Xenon Pharmaceuticals Inc.,COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=XENE+%22Xenon+Pharmaceuticals+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"XENE appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0122-COMPLETED_DEAL-ZBIO,ZBIO,"Zenas BioPharma, Inc.",COMPLETED_DEAL,2018-2024,BioPharma Dive M&A tracker; Biotechgate M&A archives; EDGAR 8-K merger agreement search,https://www.biopharmadive.com/news/biotech-pharma-deals-merger-acquisitions-tracker/604262/,https://efts.sec.gov/LATEST/search-index?q=ZBIO+%22Zenas+BioPharma%2C+Inc.%22+%22agreement+and+plan+of+merger%22+%22per+share%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"ZBIO appears in the local biotech scanner universe; row is a category-specific EDGAR search target for COMPLETED_DEAL, not verified evidence",merger_8k_url|merger_filing_date|deal_date|deal_price_per_share|acquirer|prior_process_signal_search|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0123-ACTIVIST_13D_NO_DEAL-ORIC,ORIC,"ORIC Pharmaceuticals, Inc.",ACTIVIST_13D_NO_DEAL,2018-2024,EDGAR SC 13D search; WhaleWisdom / 13D Monitor cross-check; source_queries.md Section 1B,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=ORIC+%22ORIC+Pharmaceuticals%2C+Inc.%22+%22Item+4%22+%22board+representation%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"ORIC appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ACTIVIST_13D_NO_DEAL, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|item4_intent|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0124-CAPITAL_RAISE_AFTER_PROCESS-AMRN,AMRN,Amarin Corporation plc,CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=AMRN+%22Amarin+Corporation+plc%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,MED,CANDIDATE,"AMRN appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0125-GOVERNANCE_ONLY_13D-CGON,CGON,"CG Oncology, Inc. Common stock",GOVERNANCE_ONLY_13D,2018-2024,EDGAR SC 13D Item 4 governance phrase search; item4_parser governance-only calibration queue,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=CGON+%22CG+Oncology%2C+Inc.+Common+stock%22+%22Item+4%22+%22board+of+directors%22+%22governance%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"CGON appears in the local biotech scanner universe; row is a category-specific EDGAR search target for GOVERNANCE_ONLY_13D, not verified evidence",initial_13d_url|filing_date|activist_filer|item4_text|governance_only_classification|outcome_check,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0126-ROFR_ROFN_CASE-MRTX,MRTX,"Mirati Therapeutics, Inc.",ROFR_ROFN_CASE,2018-2024,EDGAR 8-K and 10-K ROFR/ROFN search; source_queries.md Section 1C,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=MRTX+%22Mirati+Therapeutics%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22&forms=8-K%2C10-K%2C10-Q&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"MRTX appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ROFR_ROFN_CASE, not verified evidence",agreement_8k_url|exhibit_url|observation_date|rights_holder|rofr_scope|excerpt|outcome_check|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0127-ASSET_SALE-ASMB,ASMB,"Assembly Biosciences, Inc.",ASSET_SALE,2018-2024,EDGAR 8-K asset purchase agreement search; source_queries.md Section 1E,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=ASMB+%22Assembly+Biosciences%2C+Inc.%22+%22asset+purchase+agreement%22+%22program%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"ASMB appears in the local biotech scanner universe; row is a category-specific EDGAR search target for ASSET_SALE, not verified evidence",asset_sale_8k_url|asset_description|buyer|consideration|retained_company_status|price_window,Generated from predictions_v12.csv. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0128-CAPITAL_RAISE_AFTER_PROCESS-AADI,AADI,"Aadi Bioscience, Inc.",CAPITAL_RAISE_AFTER_PROCESS,2018-2024,EDGAR 8-K/S-3 capital raise search after process language,https://www.sec.gov/edgar/search/,https://efts.sec.gov/LATEST/search-index?q=AADI+%22Aadi+Bioscience%2C+Inc.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"AADI appears in the local biotech scanner universe; row is a category-specific EDGAR search target for CAPITAL_RAISE_AFTER_PROCESS, not verified evidence",sa_or_process_8k_url|capital_raise_8k_or_s3_url|raise_date|raise_size|outcome_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0129-BANKRUPTCY_OR_WIND_DOWN-ACHL,ACHL,Achilles Therapeutics plc,BANKRUPTCY_OR_WIND_DOWN,2018-2024,EDGAR 8-K wind-down and bankruptcy search; source_queries.md Section 1D,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=ACHL+%22Achilles+Therapeutics+plc%22+%22wind+down%22+OR+%22chapter+11%22+OR+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"ACHL appears in the local biotech scanner universe; row is a category-specific EDGAR search target for BANKRUPTCY_OR_WIND_DOWN, not verified evidence",sa_or_distress_8k_url|wind_down_or_bankruptcy_8k_url|outcome_date|chapter_check|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
CAND-0130-REVERSE_MERGER-ACRV,ACRV,"Acrivon Therapeutics, Inc. Common Stock",REVERSE_MERGER,2018-2024,EDGAR 8-K reverse merger and strategic alternatives follow-up search,https://efts.sec.gov/LATEST/search-index,https://efts.sec.gov/LATEST/search-index?q=ACRV+%22Acrivon+Therapeutics%2C+Inc.+Common+Stock%22+%22strategic+alternatives%22+%22reverse+merger%22&forms=8-K&dateRange=custom&startdt=2018-01-01&enddt=2024-12-31,LOW,LOW,CANDIDATE,"ACRV appears in the local biotech scanner universe; row is a category-specific EDGAR search target for REVERSE_MERGER, not verified evidence",sa_8k_url|reverse_merger_8k_url|counterparty|deal_structure|outcome_date|price_window,Generated from scan_latest.json. Candidate only. Do not promote without EDGAR/source_evidence verification.
